业务名称,年份,周次,开始日期,结束日期,周类型,维度类型,维度值,本期服务量,本期订单量,本期万服,对比期服务量,对比期订单量,对比期万服,绝对差(delta),YoY%,贡献度%,次/万单贡献
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,城市等级,一线城市,6074,222063,273.53,6912,220377,313.64,-40.11,-12.79,-0.8,0.32
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,城市等级,二线城市,1295,219801,58.92,902,201254,44.82,14.1,31.46,9.44,1.33
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,城市等级,三线城市,6593,489829,134.6,6995,470534,148.66,-14.06,-9.46,-3.94,0.55
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,城市等级,四线城市,6906,195491,353.26,6815,169941,401.02,-47.76,-11.91,12.93,-6.18
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,城市等级,五线城市,2547,399006,63.83,2334,386219,60.43,3.4,5.63,0.35,0.01
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,品类,生鲜果蔬,5647,204547,276.07,4650,188713,246.41,29.66,12.04,24.47,7.26
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,品类,鲜花绿植,6974,157454,442.92,7089,192852,367.59,75.33,20.49,-4.37,-3.29
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,品类,医药健康,8683,352080,246.62,8861,376205,235.54,11.08,4.7,13.45,1.49
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,品类,日用百货,7500,585690,128.05,7420,461418,160.81,-32.76,-20.37,13.07,-4.28
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,品类,酒水饮料,1934,258642,74.78,1602,276028,58.04,16.74,28.84,19.44,3.25
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,事件类别,配送问题,5635,128304,439.19,4152,99594,416.89,22.3,5.35,6.95,1.55
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,事件类别,退款问题,2121,205120,103.4,1488,279217,53.29,50.11,94.03,6.01,3.01
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,事件类别,质量问题,4260,418570,101.78,3926,434636,90.33,11.45,12.68,22.68,2.6
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,事件类别,服务态度,4901,202626,241.87,6435,212626,302.64,-60.77,-20.08,15.55,-9.45
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,事件类别,优惠券问题,2895,221879,130.48,2459,218461,112.56,17.92,15.92,-3.7,-0.66
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,进线渠道,APP在线,2311,252505,91.52,2209,243718,90.64,0.88,0.97,14.55,0.13
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,进线渠道,电话热线,10106,270806,373.18,7740,239808,322.76,50.42,15.62,-1.34,-0.68
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,进线渠道,小程序,8503,58955,1442.29,6747,48602,1388.21,54.08,3.9,8.41,4.55
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,进线渠道,网页端,1768,271412,65.14,1832,262412,69.81,-4.67,-6.69,11.15,-0.52
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,战区,华东战区,8205,512599,160.07,10575,397332,266.15,-106.08,-39.86,-2.46,2.61
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,战区,华南战区,9314,55430,1680.32,8246,48662,1694.55,-14.23,-0.84,19.38,-2.76
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,战区,华北战区,6816,127858,533.09,5532,121476,455.4,77.69,17.06,12.25,9.52
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,战区,华中战区,8665,376587,230.09,7345,337981,217.32,12.77,5.88,14.98,1.91
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,战区,西南战区,2204,69402,317.57,1996,71150,280.53,37.04,13.2,13.86,5.13
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,战区,西北战区,8782,319929,274.5,8765,320428,273.54,0.96,0.35,11.82,0.11
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,FAQ,配送时效咨询,8731,420768,207.5,10526,417049,252.39,-44.89,-17.79,16.16,-7.25
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,FAQ,退款进度查询,5979,170577,350.52,5720,193017,296.35,54.17,18.28,14.79,8.01
闪购客服,2025,W31,2025-08-04,2025-08-10,历史对比期,FAQ,优惠券使用,9424,147612,638.43,8344,116478,716.36,-77.93,-10.88,21.71,-16.92
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,城市等级,一线城市,2851,232214,122.77,3172,235947,134.44,-11.67,-8.68,11.74,-1.37
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,城市等级,二线城市,8063,338103,238.48,7730,326746,236.58,1.9,0.8,10.9,0.21
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,城市等级,三线城市,1581,156561,100.98,1963,122794,159.86,-58.88,-36.83,22.33,-13.15
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,城市等级,四线城市,7593,313454,242.24,6577,268707,244.76,-2.52,-1.03,21.44,-0.54
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,城市等级,五线城市,6967,281978,247.08,5835,234668,248.65,-1.57,-0.63,20.42,-0.32
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,品类,生鲜果蔬,1658,72320,229.26,1502,57770,260.0,-30.74,-11.82,23.28,-7.16
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,品类,鲜花绿植,2239,504069,44.42,2470,454213,54.38,-9.96,-18.32,-3.86,0.38
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,品类,医药健康,7447,355064,209.74,7599,292269,260.0,-50.26,-19.33,5.82,-2.93
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,品类,日用百货,8593,246091,349.18,6262,233039,268.71,80.47,29.95,23.27,18.73
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,品类,酒水饮料,983,83810,117.29,996,70700,140.88,-23.59,-16.74,-0.6,0.14
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,事件类别,配送问题,7507,275865,272.13,5709,273606,208.66,63.47,30.42,-1.05,-0.67
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,事件类别,退款问题,1250,268512,46.55,1025,233808,43.84,2.71,6.18,-1.71,-0.05
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,事件类别,质量问题,8543,158253,539.83,9633,104475,922.04,-382.21,-41.45,3.89,-14.87
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,事件类别,服务态度,7426,516030,143.91,5137,405844,126.58,17.33,13.69,24.72,4.28
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,事件类别,优惠券问题,8167,165183,494.42,10143,128787,787.58,-293.16,-37.22,15.91,-46.64
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,进线渠道,APP在线,9343,389525,239.86,6946,389909,178.14,61.72,34.65,5.51,3.4
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,进线渠道,电话热线,6948,423232,164.17,5604,510246,109.83,54.34,49.48,11.41,6.2
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,进线渠道,小程序,5213,286843,181.74,5452,287221,189.82,-8.08,-4.26,4.31,-0.35
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,进线渠道,网页端,7084,360552,196.48,7069,329568,214.49,-18.01,-8.4,4.86,-0.88
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,战区,华东战区,9893,184899,535.05,9531,234260,406.86,128.19,31.51,21.86,28.02
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,战区,华南战区,4840,158342,305.67,4975,216353,229.95,75.72,32.93,22.19,16.8
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,战区,华北战区,3356,269095,124.71,3241,297704,108.87,15.84,14.55,8.86,1.4
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,战区,华中战区,2700,526777,51.26,3121,436414,71.51,-20.25,-28.32,9.46,-1.92
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,战区,西南战区,1772,522311,33.93,1688,537633,31.4,2.53,8.06,19.57,0.5
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,战区,西北战区,2979,445568,66.86,2666,397166,67.13,-0.27,-0.4,19.87,-0.05
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,FAQ,配送时效咨询,11058,49006,2256.46,11050,48989,2255.61,0.85,0.04,1.85,0.02
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,FAQ,退款进度查询,6844,478707,142.97,6475,473210,136.83,6.14,4.49,16.29,1.0
闪购客服,2025,W32,2025-08-11,2025-08-17,历史对比期,FAQ,优惠券使用,7431,289878,256.35,7750,299815,258.49,-2.14,-0.83,24.76,-0.53
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,城市等级,一线城市,7438,108132,687.86,8209,92872,883.9,-196.04,-22.18,14.8,-29.01
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,城市等级,二线城市,7065,488292,144.69,8269,376698,219.51,-74.82,-34.09,22.36,-16.73
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,城市等级,三线城市,8529,132143,645.44,7953,110672,718.61,-73.17,-10.18,-2.19,1.6
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,城市等级,四线城市,8229,446891,184.14,8664,400128,216.53,-32.39,-14.96,9.36,-3.03
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,城市等级,五线城市,1810,153654,117.8,2118,122018,173.58,-55.78,-32.14,12.84,-7.16
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,品类,生鲜果蔬,4620,201146,229.68,4887,166879,292.85,-63.17,-21.57,3.88,-2.45
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,品类,鲜花绿植,7560,440354,171.68,5218,530505,98.36,73.32,74.54,4.06,2.98
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,品类,医药健康,2942,364948,80.61,4011,329680,121.66,-41.05,-33.74,7.47,-3.07
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,品类,日用百货,484,161912,29.89,545,129574,42.06,-12.17,-28.93,15.14,-1.84
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,品类,酒水饮料,2824,318234,88.74,2693,326585,82.46,6.28,7.62,3.76,0.24
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,事件类别,配送问题,5497,35233,1560.19,7026,34620,2029.46,-469.27,-23.12,5.17,-24.26
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,事件类别,退款问题,4609,158722,290.38,4654,121523,382.97,-92.59,-24.18,13.99,-12.95
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,事件类别,质量问题,794,260478,30.48,725,283900,25.54,4.94,19.34,17.47,0.86
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,事件类别,服务态度,6308,230553,273.6,5504,152609,360.66,-87.06,-24.14,20.63,-17.96
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,事件类别,优惠券问题,3641,490861,74.18,2750,435248,63.18,11.0,17.41,13.78,1.52
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,进线渠道,APP在线,9478,167904,564.49,9510,168470,564.49,0.0,0.0,9.04,0.0
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,进线渠道,电话热线,4426,394251,112.26,4444,374112,118.79,-6.53,-5.5,13.39,-0.87
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,进线渠道,小程序,1012,414938,24.39,765,483796,15.81,8.58,54.27,13.72,1.18
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,进线渠道,网页端,4804,84236,570.3,5137,84518,607.8,-37.5,-6.17,11.34,-4.25
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,战区,华东战区,1133,493749,22.95,1218,372734,32.68,-9.73,-29.77,7.72,-0.75
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,战区,华南战区,3901,193536,201.56,2953,249213,118.49,83.07,70.11,20.32,16.88
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,战区,华北战区,2645,133306,198.42,3127,116660,268.04,-69.62,-25.97,16.85,-11.73
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,战区,华中战区,6139,231178,265.55,5018,198460,252.85,12.7,5.02,-1.65,-0.21
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,战区,西南战区,8340,209616,397.87,6299,231919,271.6,126.27,46.49,12.19,15.39
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,战区,西北战区,1576,239176,65.89,1636,184338,88.75,-22.86,-25.76,15.74,-3.6
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,FAQ,配送时效咨询,3317,155373,213.49,2506,148932,168.26,45.23,26.88,-3.14,-1.42
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,FAQ,退款进度查询,6451,148825,433.46,5661,117984,479.81,-46.35,-9.66,-1.82,0.84
闪购客服,2025,W33,2025-08-18,2025-08-24,历史对比期,FAQ,优惠券使用,9614,278930,344.67,8641,289679,298.3,46.37,15.54,-1.16,-0.54
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,城市等级,一线城市,10347,430919,240.11,9766,422120,231.36,8.75,3.78,2.25,0.2
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,城市等级,二线城市,591,493875,11.97,410,397248,10.32,1.65,15.99,12.66,0.21
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,城市等级,三线城市,2988,149480,199.89,3535,141661,249.54,-49.65,-19.9,11.38,-5.65
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,城市等级,四线城市,6065,227388,266.72,6444,242399,265.84,0.88,0.33,15.61,0.14
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,城市等级,五线城市,666,472259,14.1,779,422825,18.42,-4.32,-23.45,10.92,-0.47
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,品类,生鲜果蔬,1996,552627,36.12,2315,430345,53.79,-17.67,-32.85,21.77,-3.85
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,品类,鲜花绿植,7242,121179,597.63,7332,121454,603.69,-6.06,-1.0,23.88,-1.45
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,品类,医药健康,2592,432762,59.89,2723,470064,57.93,1.96,3.38,4.03,0.08
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,品类,日用百货,3501,58796,595.45,2977,64235,463.45,132.0,28.48,1.98,2.61
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,品类,酒水饮料,5867,285550,205.46,5683,293050,193.93,11.53,5.95,19.5,2.25
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,事件类别,配送问题,9581,43717,2191.6,6380,43847,1455.06,736.54,50.62,11.97,88.16
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,事件类别,退款问题,1912,80588,237.26,1657,63760,259.88,-22.62,-8.7,1.94,-0.44
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,事件类别,质量问题,7359,205633,357.87,7830,225454,347.3,10.57,3.04,11.49,1.21
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,事件类别,服务态度,5768,288194,200.14,5197,281528,184.6,15.54,8.42,11.58,1.8
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,事件类别,优惠券问题,1461,210651,69.36,1670,228831,72.98,-3.62,-4.96,-2.27,0.08
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,进线渠道,APP在线,594,267690,22.19,544,177059,30.72,-8.53,-27.77,-1.79,0.15
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,进线渠道,电话热线,9395,174908,537.14,7330,168656,434.61,102.53,23.59,18.97,19.45
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,进线渠道,小程序,3567,499728,71.38,3245,425836,76.2,-4.82,-6.33,-2.93,0.14
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,进线渠道,网页端,7387,389056,189.87,5598,345314,162.11,27.76,17.12,15.83,4.39
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,战区,华东战区,8714,276001,315.72,8909,321668,276.96,38.76,13.99,5.84,2.26
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,战区,华南战区,4937,353570,139.63,5202,342294,151.97,-12.34,-8.12,13.95,-1.72
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,战区,华北战区,7543,143021,527.41,6869,154562,444.42,82.99,18.67,11.24,9.33
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,战区,华中战区,9285,165578,560.76,7349,141965,517.66,43.1,8.33,-1.04,-0.45
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,战区,西南战区,5668,109236,518.88,5291,121947,433.88,85.0,19.59,16.35,13.9
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,战区,西北战区,5488,307797,178.3,5027,199668,251.77,-73.47,-29.18,19.39,-14.25
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,FAQ,配送时效咨询,7476,422554,176.92,7838,377507,207.63,-30.71,-14.79,23.88,-7.33
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,FAQ,退款进度查询,4117,93396,440.81,4533,69599,651.3,-210.49,-32.32,3.14,-6.61
闪购客服,2025,W34,2025-08-25,2025-08-31,历史对比期,FAQ,优惠券使用,5864,41204,1423.16,5309,40953,1296.36,126.8,9.78,24.28,30.79
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,城市等级,一线城市,8236,79873,1031.14,5647,96079,587.75,443.39,75.44,20.65,91.56
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,城市等级,二线城市,1846,458229,40.29,1616,354964,45.53,-5.24,-11.51,7.52,-0.39
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,城市等级,三线城市,4463,282651,157.9,4633,253739,182.59,-24.69,-13.52,-4.91,1.21
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,城市等级,四线城市,3594,295575,121.59,4241,291911,145.28,-23.69,-16.31,18.62,-4.41
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,城市等级,五线城市,4337,306702,141.41,3967,238740,166.16,-24.75,-14.9,-3.42,0.85
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,品类,生鲜果蔬,1082,381259,28.38,1204,306979,39.22,-10.84,-27.64,21.04,-2.28
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,品类,鲜花绿植,4418,447589,98.71,4147,412989,100.41,-1.7,-1.69,2.67,-0.05
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,品类,医药健康,7807,131286,594.66,9024,135778,664.61,-69.95,-10.52,12.47,-8.72
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,品类,日用百货,6611,130873,505.15,5000,96379,518.79,-13.64,-2.63,3.73,-0.51
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,品类,酒水饮料,6119,203675,300.43,8300,233898,354.86,-54.43,-15.34,16.46,-8.96
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,事件类别,配送问题,1305,416807,31.31,1534,441640,34.73,-3.42,-9.85,2.5,-0.09
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,事件类别,退款问题,8280,66808,1239.37,8566,72474,1181.94,57.43,4.86,21.57,12.39
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,事件类别,质量问题,6606,77021,857.69,6070,83627,725.84,131.85,18.17,-2.33,-3.07
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,事件类别,服务态度,2697,211075,127.77,2165,223688,96.79,30.98,32.01,23.96,7.42
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,事件类别,优惠券问题,3283,436538,75.21,2221,375255,59.19,16.02,27.07,16.27,2.61
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,进线渠道,APP在线,1989,83279,238.84,2113,69580,303.68,-64.84,-21.35,4.81,-3.12
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,进线渠道,电话热线,2877,235555,122.14,2597,207396,125.22,-3.08,-2.46,20.92,-0.64
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,进线渠道,小程序,10836,458165,236.51,10092,379670,265.81,-29.3,-11.02,3.81,-1.12
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,进线渠道,网页端,8447,354930,237.99,7170,417689,171.66,66.33,38.64,13.75,9.12
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,战区,华东战区,3548,85927,412.91,3723,84368,441.28,-28.37,-6.43,9.49,-2.69
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,战区,华南战区,3725,307240,121.24,2622,236315,110.95,10.29,9.27,15.49,1.59
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,战区,华北战区,5601,176654,317.06,5594,152883,365.9,-48.84,-13.35,-3.19,1.56
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,战区,华中战区,5274,303859,173.57,4876,296468,164.47,9.1,5.53,13.02,1.18
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,战区,西南战区,8184,51427,1591.38,8635,48226,1790.53,-199.15,-11.12,-4.0,7.97
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,战区,西北战区,1644,53711,306.08,1507,52090,289.31,16.77,5.8,10.76,1.8
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,FAQ,配送时效咨询,7090,226254,313.36,9414,225636,417.22,-103.86,-24.89,3.01,-3.13
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,FAQ,退款进度查询,1118,133573,83.7,1220,115884,105.28,-21.58,-20.5,18.98,-4.1
闪购客服,2025,W35,2025-09-01,2025-09-07,历史对比期,FAQ,优惠券使用,4165,428736,97.15,3735,465457,80.24,16.91,21.07,24.56,4.15
